UserId,ProductId,Rating,Timestamp
A3RGI6KMFWNJ35,B00021E1YI,5.0,1394323200
A392JZ2K8JD0H1,B004NWMASQ,5.0,1367452800
AOM00GSAGNCO3,B000B3ZC40,5.0,1404604800
ASZ7PDEDN1NEJ,B003YDT3U8,5.0,1287360000
A3MGCSMKU4VKZ0,B004YJNK3W,5.0,1369180800
A1MG007V94SE4,B0002JIHT0,5.0,1356480000
A3LK4S8VCZXS0M,B00GMAWI66,5.0,1402617600
A1Z6XQSOKLIJIG,B005JPNVPM,5.0,1391990400
ABBQG4TPLZRS2,B000A5N9QW,5.0,1358467200
A39JA8NZOKNCXA,B004VFXVJW,5.0,1390176000
A2BNREUEWLTOQ1,B00EP3IBZ4,4.0,1390694400
APRP13R64IG34,B000980PH6,2.0,1315612800
A21Q0RMHEWWCS,B002C3G8U4,5.0,1393286400
AAV83YXOOBJVC,B005GYVG1C,4.0,1361145600
AT8VF6FPA3HPE,B009GEUOZ2,2.0,1358121600
A2BJAFN8EPDLGJ,B000P275IS,5.0,1336348800
A1FR83M1DO8AKZ,B000T5KATM,5.0,1365120000
A1M4H1TQP4H45Y,B004OHQR1Q,5.0,1380672000
ADFKI4U9VTHYM,B00FU6LCNS,5.0,1402185600
A2RNWT6XVFXDZF,B00BPJGEYG,5.0,1394668800
A3AX2KULXFHNLD,B0000YUXI0,4.0,1371772800
A2M88PT1SMHE6Q,B0047DK2RW,4.0,1372636800
A31PXQ9VSYGXHF,B001G7PR04,2.0,1364601600
A12PDZ8D5H6BUG,B004FM6L0C,5.0,1331510400
AICMJBA5WJ2AB,B0047TO1G4,5.0,1359676800
AQF6NWIIRWT67,B0000YUXI0,5.0,1402444800
A36LZ11Q7FUZ1T,B0003009NK,4.0,1255132800
A3ASBAL33RIYA6,B004BCXDZC,4.0,1349827200
A1UJJX3OTFK0MW,B007L0CBZO,5.0,1386979200
A17P5UH6ODBYR9,B00BAXUB5U,5.0,1382400000
A1EAVIPQETO6EK,B002Z64W5Q,5.0,1352678400
A2BHAT3HL2VTDU,B004R7PHEQ,5.0,1362960000
AJJQCWJ8AV6OO,B00CENA2OU,2.0,1398643200
APCLNORDC4GX3,B000052YQN,5.0,1371772800
A13B6FTZRB8TSH,B0044WNM9Q,5.0,1402012800
AZMX7PUY0FSKT,B00EQ4WXZG,3.0,1401062400
A60YVWZE8FO3J,B000N043DW,5.0,1323820800
A14YC8O0N4EQGP,B002CMLH8I,3.0,1311120000
A3THMNQX3YR7YN,B003APYUWQ,5.0,1402617600
A1DLW4Y9QK34ZB,B00380VBLQ,5.0,1307664000
A1XIQH6917BZDT,B006UKBUJY,5.0,1364083200
A1ZLYE3QZKA80D,B001AFJ7ZI,3.0,1307404800
A2FXSI3F29YHYS,B001V9LUXA,4.0,1379548800
AHTLOT3P5ZH82,B0006M557A,5.0,1404950400
A3SIDYE5U00X9,B0009XH6WI,4.0,1336262400
A33FB24R8KQGL5,B0009HGF3K,1.0,1400457600
A1J1U6F92O6OLJ,B003P85MAM,5.0,1359158400
A1Z29YA2QX4CX3,B0047ZIN5S,5.0,1314748800
A2SUQ055VMQJ6H,B000F37UNM,5.0,1369526400
A44S2IX9AEAQ,B0018BYKE2,5.0,1275609600
A2DATKAJKOQNG2,B000V2F9RQ,1.0,1402099200
A3MA2MVXT6BEZ,B001V3TVEQ,5.0,1367366400
A1Q1NJ3CY9DZV0,B003BOKICW,5.0,1297814400
ACA7Y2I5YCTKY,B004DN8F7K,5.0,1316476800
A3QZ8KTI2FLHYC,B002DNAQHO,3.0,1398816000
A34SR6LY15ER40,B003FZ7OPQ,1.0,1295568000
A39XLWRKU1YH3P,B007TNHQOY,3.0,1379289600
A3IGJGCHDKMRX5,B000GUZ8HY,5.0,1369699200
AS2J6F9MTSDMK,B0030HMQTS,5.0,1367798400
A1GMFQQ4JBUVWB,B001G7PMEU,5.0,1265414400
A6R135VX8GCK6,B000SRVQ26,5.0,1392940800
A3F8RI26PND73Y,B000NFEX46,4.0,1344816000
AVQPBKN5NTB6B,B0062MAAAK,5.0,1388448000
A3W5Q5N2J4LQM,B00E3E62PQ,5.0,1405382400
A3GGVZQ5OZPDH3,B0056K9I0M,3.0,1392076800
A1ZQYZMP671M0L,B007TQBGCY,2.0,1390608000
A36VMHR9I2X0E7,B0087O4XKE,2.0,1353110400
A1TOD0NADYV03U,B004D010GG,3.0,1389830400
ANQ1WDVRY53DM,B001G7QZ4G,5.0,1338681600
A11HLJWFG5DO8K,B0019TYZ66,5.0,1395014400
A1BC4X55WZ82BE,B001U5BRDS,5.0,1398729600
A22WDYA9A5DU45,B002WTC38O,3.0,1323907200
A25G8JIUDN4GF2,B006X1H2P6,5.0,1400716800
A1420KH9UAKJZB,B00C8G2VLK,5.0,1372723200
AYFIB17GIIB5I,B007XWQK6G,3.0,1404086400
A3FKL0PKY7URQI,B002KFRNXA,5.0,1394150400
A1PYFYNDWHEZ9R,B002HMYF8W,1.0,1357430400
A1ZQKAQ8ACO8S2,B0009IZS9Q,5.0,1141171200
A3J0MRYJSZJP56,B004G85160,5.0,1378425600
A2FHF76YHKOTTI,B0094X5X92,5.0,1388448000
A32EGRHOEI3PY9,B002RJON2S,3.0,1399420800
A2HGMTS2AX4MSN,B002BQ19JW,4.0,1368316800
A135SX8ESCQV9B,B0034XRYAO,5.0,1344988800
AHF8T3W2D4K1A,B002WJT5GW,5.0,1349913600
AMOF45A0HZU4X,B0046X6CNG,3.0,1341187200
A9OVYFOL6ZHOO,B004S2FY7K,5.0,1375315200
A3IAIWVICLL7SA,B007RVZF6O,3.0,1376611200
A3E7TWJ6THSR1D,B001P71L3C,1.0,1396915200
A2N6X02B14OBT2,B00025WYK2,5.0,1356307200
A1PE8K17RVMWTY,B0039UT7DE,5.0,1288656000
A214EZDWESKS4Z,B001K3J1II,5.0,1226361600
A6RHU1CHSUHNA,B002S8RWYY,5.0,1369872000
A153X4ACDTEEHD,B00KAL5JAU,4.0,1402876800
A3R3I9NAM7OWZT,B007EM8DY2,5.0,1395964800
A36KQB8EFTNWWA,B00HFCXUPI,5.0,1388880000
ACEUN9LAZBARG,B004E0PK3O,5.0,1364342400
A1RNZ30W8BCXVF,B006GOQ8RI,5.0,1332806400
A3U3AE6XLOHBWP,B000N2N7BE,5.0,1289433600
A3F32X4X2G7ZXN,B000IYXZVO,1.0,1328486400
A2NC5K7K71NYA6,B0020MMCJI,2.0,1389312000
A2X0WDPVPA0961,B001933V1C,2.0,1348963200
A39T42JCEWEFM9,B002CML02Q,4.0,1384473600
A1X6HH3W2CPAO6,B0013CSGBE,5.0,1364169600
AZBKUGS5SRDUD,B00BQ2C1VW,3.0,1404691200
A2FZ2369I0RL8B,B00175S7T8,5.0,1261785600
A3FS5LURWV56KC,B000UZEQHI,4.0,1284076800
A2IAK2Z69CGOJT,B00005RFPV,5.0,1154390400
A3GUIRDFITZIIO,B005QG56L6,3.0,1368921600
A1CG8EIIBD69QX,B008H6XCJ0,5.0,1396828800
A3A66Y6CBJ87ND,B006L21PQE,4.0,1339977600
A1I1Q0C75KUL2W,B003G0UO48,3.0,1317081600
A1BVGYU4CT3R06,B0045VPQ2M,5.0,1346889600
A3VIWY4KLJW4T2,B0010H93A0,5.0,1262736000
A3SFI0SLCMP0KX,B0006PJRP8,4.0,1395878400
A1W36ZTSI9HQKT,B007BKB6AU,5.0,1347321600
A1SB0DJIQ7SQF0,B004HLSZYQ,5.0,1393459200
A2MHDRTJ9L9J0H,B0023A7JF4,5.0,1372032000
A338HS5E4BPOBS,B0021OCP1A,5.0,1305072000
A2CGJ0P4SVZQIS,B000VHTU6C,4.0,1380672000
A3D5ST8966WCV1,B00AAQY2T4,4.0,1366761600
A2OT0KRGLUGUEQ,B00IJQDZTU,5.0,1404432000
A2QLQL9XG5U65F,B001E77NT4,5.0,1327276800
A1T5GAE8KIMVTF,B003FKUW3M,5.0,1374537600
A2CLHPTSV6O8VC,B00C7U894U,5.0,1386374400
A19WP4D4GK9EL6,B001LF4G4Y,5.0,1266969600
A25FLN9RIGKLI6,B004BCVD4A,5.0,1401235200
AD4C3B7KAX3L3,B0002GQFH4,2.0,1363305600
A24E23GGYMU7VZ,B00F008GFQ,5.0,1403395200
ACZ9VRR1YSN9M,B000VOJF2E,1.0,1226275200
AFE2VJKGRJZ48,B000URVDJU,5.0,1388966400
A3M7DNSI632F36,B008FQHLU8,5.0,1350086400
A310RUD1WSMSYT,B00450MNBU,5.0,1363564800
A1GC50DR4VDM4G,B007U90J5U,5.0,1359072000
A19SL8PH0WP554,B001VISK8Y,5.0,1349740800
A01818243PXJHK1ZH4HUM,B003X18NPW,5.0,1402099200
A1E0P3CHBWY5MF,B004WD2VIK,5.0,1335139200
A1HQUGBE0G6LZF,B001H88JEI,5.0,1293926400
A3T9Z4G3CHCN67,B004N73POE,5.0,1336867200
AXVT03GYYDVXI,B0083JDFY8,3.0,1402099200
AHNM6833H95TI,B0091LN6K0,5.0,1388707200
A1EXI04LLU350K,B00871KNHO,3.0,1401926400
A2HUOQUS4CQ27I,B007ROCZVY,4.0,1392336000
A3BQDAT6KSQ0MN,B007OMPY6M,5.0,1345248000
A2YZSI1FN0A6ZA,B003F1QMNA,5.0,1383004800
A2G4C2IE7QOYER,B0056GDG90,3.0,1401753600
A16F4TB86T8KMS,B004YBW5T0,5.0,1370908800
AKNQ1YV4TOT66,B000VUYHSU,5.0,1345420800
A2P5H7EQZDL9E4,B000MVVK7E,3.0,1391558400
A2PT4NSRVE0WOV,B002VI5X1U,3.0,1386979200
A2UT4WKIFQP5SX,B00AI88LYG,5.0,1365465600
A2H88OD0G9IC93,B005NZLFQA,5.0,1378080000
A2PGZ57V87GRP5,B0009XH6V4,5.0,1274918400
A91BK8S5QH98K,B009LOJ5MA,2.0,1396656000
A1D8XR0BR4SQDA,B007FGYRNS,5.0,1395878400
A1H55NQOQNEJJQ,B001MCBWQ6,5.0,1318550400
AG60O6HOEZ6SU,B001MWCU80,5.0,1344643200
A29E4IIJ7KCPV9,B00KY5VJ9W,5.0,1403827200
A3EH11K89PCAIG,B006L1DNWY,4.0,1367884800
A3SBUYP9CBM4OF,B004I33M00,1.0,1396137600
A1YRMI25TIIGRD,B001BKFF76,4.0,1296432000
A20TIEC8GNFBEJ,B002A4D5YM,5.0,1389657600
A2P0CFZMH68AZO,B001CYRV64,4.0,1362182400
A1YLEB9Q5JNKXG,B003Y3TX6M,5.0,1340755200
A1CTR2W8VSHZDU,B006E3STSM,5.0,1379462400
A1WCRX7W9XH3D7,B0009V1YR8,1.0,1370995200
A2R2OESZ9GU1HB,B000OS0O9A,5.0,1305504000
A3HPGWUF907574,B0048ICI3C,5.0,1392508800
A1SAJMDZ0BT97K,B00D0NN7T0,5.0,1379808000
A3MC8ZPL88JOIN,B000WSE67I,5.0,1390780800
A1JB5GSC7N6S9M,B001074DUA,5.0,1173312000
A1PG2911VLC098,B000VM19GQ,5.0,1366502400
A1Z6OVPL6GB24T,B000EGMCFG,5.0,1359417600
AAH603Y3Y8QL7,B00810TW46,5.0,1341619200
AI2MQYK7JV1R8,B0073TX6IO,4.0,1343088000
A306153FTKS9PL,B0000C88FS,3.0,1181433600
A2SSG7L8MJW7UI,B008FWTPL0,5.0,1378684800
A5K20OCKQGFFN,B001F3EPXO,1.0,1326412800
A1REGRDFWVRUAH,B00HUUNPWS,5.0,1392768000
APAP3YU2BS8DQ,B00787QT6W,5.0,1357862400
ADVFXM1P1NLIJ,B00440CYBU,5.0,1404864000
A24Q5VMH296Y9C,B0006IJ71O,5.0,1296864000
AYD7HLEZYKZQC,B00ANH56BS,1.0,1377043200
ANF3RNHP5CJMP,B0047ETXD0,4.0,1294444800
A1U2EOLJ0FEKWT,B001BR4PQ6,5.0,1379808000
A2OKV0LUXHQQ09,B000QX22NO,1.0,1360108800
A3G1J42BNLT1QE,B005EHHWPA,5.0,1383523200
A30MF0HE45X8Z8,B0046NPGZQ,4.0,1384300800
A8HDOJ1EFBCGN,B00B46LNIC,2.0,1401840000
A1I5SJ8D0TLUF0,B00AFSJWPQ,1.0,1384819200
A12KMFKS3NB2HO,B001Q878WI,1.0,1360195200
A248XKZN2TBPRX,B006DHJ3SO,5.0,1397174400
A1DLNUYLGY99S,B001DICCWM,1.0,1371600000
AZRTK4VYHUYKY,B000F4GLA4,5.0,1320278400
A1NN8G7MZNE37,B004GVFQTY,5.0,1403395200
ACR4R39BYXTMU,B0010H93A0,5.0,1388620800
A5AJRX8OGYB2Z,B000S0X3TC,5.0,1210723200
A3BS9CGHP0MCCL,B0013NB6FQ,5.0,1331510400
A04640673MHFM3GK0Q5RC,B0083QNBCM,3.0,1393113600
ACJWVRH6LSEFB,B002GENWU8,4.0,1376697600
A1ICAMSIOPMU8B,B002FOSTK2,5.0,1316995200
A27VMFYKYBQWTR,B001MWV40U,5.0,1367712000
A11LNY2OLQSUSV,B006L2137U,4.0,1340755200
A3A19NWLK0S389,B004YBW5T0,5.0,1390608000
A3011S7MB1SW8J,B002C95V1K,5.0,1355616000
A3M6VY2USEFFTI,B003UF0RB4,3.0,1405296000
A2WI6EQU4BJX56,B00DCF7QW0,5.0,1377561600
AJC0PNSEWUBX0,B0029Y6F68,4.0,1352592000
AWZ1BALWBNHXK,B001E142S0,1.0,1397865600
AWW51O87SQSAQ,B00GUYNF3O,4.0,1400457600
A31Q9FH5FYTN07,B002WTC3A2,5.0,1371168000
A18FRID52D7QTQ,B002C0CZEU,5.0,1343520000
AQTG3ISYZVO74,B004BHAJAE,5.0,1359590400
A3RKB8K6EHM30Y,B000QTFT2Y,5.0,1371427200
AEZIRTSLODE3Z,B001VD7T54,3.0,1393632000
A36P99LHQ8IBXY,B0000532A3,1.0,1287446400
A27JOSNUSIAL6V,B003I5ZMDY,1.0,1394668800
A2V8LF91FM60XS,B00KAL5JAU,5.0,1401408000
A16DT1EWMV0IQJ,B000CEOSNY,5.0,1368403200
AD47DOG76OUTJ,B002I7I3AM,5.0,1379635200
A200VIZ908IAC2,B00A7L30JK,5.0,1367971200
A1OEFM9F4FD4E0,B001PPMLFQ,4.0,1395360000
AUKMRRGE0JUFP,B009GBOBVI,5.0,1355875200
AO2X6W2AOVVQ9,B004MTCKSU,1.0,1350000000
A2CJ7M06U9BLU1,B005KDW4GK,5.0,1355097600
A1QT1CJYLNZC2Y,B003BQ6QXK,4.0,1383177600
A18BVJARA8DPI7,B0009XH6WI,4.0,1376265600
A63IP3G1D5AUF,B0046KFZC8,4.0,1393804800
A16T3PNU8BUNNK,B00IM5IVXI,5.0,1398988800
A28Z2K88XP9XC3,B00IALDHDI,5.0,1404864000
A3JV6ZDY5FWO7P,B007WA4EJY,5.0,1351209600
A1X3ESYZ79H59E,B007RTR8TS,4.0,1345507200
A1YGZIBSLTRM23,B0008IV7BU,4.0,1304899200
A2U27A197AH87W,B005YB36O2,5.0,1391644800
A3UJI8HGSNCC58,B008709EC0,5.0,1388448000
AFILWKZWZEGIT,B00BOWH5NS,1.0,1383436800
A1FLV79EQYOUXS,B004C380X0,5.0,1358121600
AS3VBCEIICR0E,B002NCLUG6,4.0,1399593600
AQUWJQX67LB88,B006OHM5T2,5.0,1356912000
AHVN5IIJQ09VT,B0030HAE2Y,4.0,1343865600
A1MQ175NH6DT98,B00374LSVQ,5.0,1376870400
AYO098F7EWVG9,B002KGW6VI,4.0,1318204800
AWUZNKOD4BERG,B00A4FKTMA,5.0,1376870400
A38HN5MGO0FXTN,B0057UQ8KE,5.0,1368403200
A2UN263YILIFJV,B0013CSGBE,5.0,1286928000
A3IGNK0KJHCVKY,B00CJ0TZ1E,5.0,1393545600
ATRGH80SX04XC,B000VM7EDI,5.0,1304553600
AFJ4CNYQB8WGU,B003OYOQMM,5.0,1350432000
A3RH5P57ZU81CL,B007N0FYX8,4.0,1396224000
A3VWLIQUW6UGV8,B000O540FW,2.0,1337990400
A2J89VBU0PUUUE,B00AIBHWZ2,5.0,1387843200
A2CUOAK0EQ9OLU,B0083K4WTE,5.0,1354492800
A9EXVMFPDLFHL,B0019GVDTG,4.0,1396051200
A2CVXO681MJD55,B002LSTMB2,5.0,1376179200
A20UEJE1RLPRVJ,B0006M5566,5.0,1303862400
A2T3JIZ5QC45QS,B002P7OUJ8,5.0,1283990400
A1BVTW1SUFVEMX,B002BXUYUU,5.0,1261440000
A2O4138ACDSH9D,B005M2AQRI,5.0,1359072000
A3C9Q4HMN9E8SF,B001FB5IDW,4.0,1396828800
AD2Z9L0R8P586,B002MSN3QQ,5.0,1394582400
ANJV225AQO4JR,B000GHYT7M,5.0,1324080000
A3TFR5X3LMAKR7,B001K6CPYC,5.0,1403481600
A1NVR90CX1RZA2,B0070O5UH2,5.0,1359676800
A2BDG49XUETPER,B0009KN6BQ,5.0,1367971200
A2RV74Q65EZMOK,B001183N9K,4.0,1401926400
A3DZOPINHD4BMO,B00D879BFW,3.0,1399507200
A1KZDIUGW7FD8N,B0034GGK0G,5.0,1388361600
A3M8K8IZHY6L5R,B008N3HXTW,5.0,1392854400
AAT3LA3WPDDSH,B00502NMTE,4.0,1357171200
A22QKNGN59XYZG,B006N9LWWW,5.0,1365552000
AOAL8V4RRN2RZ,B007ZEUYOG,5.0,1390867200
AQCN34ZLKDQ2X,B007BXMKGQ,3.0,1405296000
A3PDJG7SOPG20N,B002HEHNC0,1.0,1370044800
A2DF5I4DINQ9W3,B00IRMZ6S4,1.0,1405814400
A2LEUENY88UEH,B001GGNYOG,5.0,1358640000
A1EH739RW4LQ4T,B001IAPMCM,5.0,1363737600
A3BUFIJNILDGWC,B000Q7GZTM,5.0,1300147200
A2YYYMNR80DOZ9,B007TNHQOY,5.0,1394582400
A2D3BPW2PIP3NN,B001JB748U,5.0,1391731200
A3A36DP9IJPRPF,B00E3HIQR0,5.0,1383782400
AT0LAX5LUCP4X,B000FS05VG,5.0,1327276800
A2SG5RI4UCH3E8,B0083QNBCM,4.0,1393804800
AH04HRFUFRULG,B0047AKVW6,5.0,1390176000
A2N9F5DXV4JOIP,B002UJLJEA,5.0,1382832000
A36NEWA2UR7CAU,B006WVCF18,5.0,1332979200
A2E87NA9LNPS2C,B003K58ZJK,1.0,1285632000
A1JKGZXUS9JDQM,B002NVBW56,5.0,1363564800
A3SBFP6H4ZZOIO,B002YRB9L6,5.0,1301011200
A1BBAWO95SUWAL,B002D48QI4,5.0,1355184000
AIIZTJHZLV158,B0037LGA26,1.0,1391385600
A2LW328D0201XW,B00HO2XYEQ,4.0,1398038400
ALIBTOHK44YQ4,B0099S9262,2.0,1356566400
A3N4QJP6D70NVP,B003U23R8M,3.0,1400630400
A1FWFCJU2G7TRA,B006L2137U,5.0,1335830400
A27BMDYFOZOB3Q,B008K7YIGM,5.0,1372032000
A5XMU95GIWWLA,B00020M6YG,5.0,1404777600
A2BQGZR4UW3A45,B0043OKBBM,5.0,1356652800
A1I59KZW1FXIZX,B003YCIHNS,5.0,1351555200
AVPEDI1P0VOQ8,B007S0PLEK,3.0,1386720000
A7A14ATVK2IIN,B006EHYDYC,5.0,1380672000
A1MJ9WOL4YEGWU,B00B9JKVZ0,5.0,1374710400
A1MJ7IB22BYL7W,B00AM8923G,5.0,1402963200
A1PNRLABET13FT,B000ULJN9S,5.0,1321401600
A2DRI29OJ65XNX,B0010C92VA,5.0,1349136000
A2DJARXUQ6I6VF,B0018SAJAY,3.0,1359158400
A38KJNBNLI1QS8,B001UTK76C,4.0,1353196800
A2BQ1X4OPR6C1Y,B0009MYUI2,5.0,1215216000
A2QRV270DNQWOW,B00H6TTDS8,4.0,1405036800
A11KCQ115QPB0W,B0037ZLB30,5.0,1330041600
A1UWPMD3JKG1VA,B00B83G0OS,5.0,1401148800
A38I6BURSLQQWB,B000VQ9GU8,5.0,1219881600
A26156XXOY682A,B00A7KV4ZI,5.0,1394409600
A2A1CFL4A83Q20,B00CHVX38G,3.0,1394928000
A201V4H4HVMJ25,B005LN66Y0,5.0,1393372800
A9IKGQEY380FR,B0032CI2IU,5.0,1357516800
A2B2US9EY2BJKZ,B0038SY3KE,5.0,1345420800
A1H7XPGA4SUKA6,B003VMZHKM,4.0,1368057600
A30QEJ7ZEMSRFA,B002Q5XWFM,5.0,1403740800
A2Z5786YOP4HR8,B001E5EAO2,1.0,1349654400
A3MCIX475PW8U1,B000ZK3R4Q,5.0,1361923200
AR5Q5E8CUT8TV,B004JLEGTC,5.0,1388102400
ATXL8ZPPTVWLW,B00AWCJHKA,5.0,1395446400
A15A0GHPSS9RKT,B00H8Z2LNY,5.0,1403654400
A3RW3YPBXFZLJO,B003SZVFCG,4.0,1380672000
A3CAEO7YMAO1LT,B003P65LD2,5.0,1381017600
A3QU5BFICM5U5J,B000VOPFIC,5.0,1385424000
AY7Q2O22OS5SK,B002QANC2A,4.0,1355875200
A3AX33DBJ89J6R,B000C1UFP2,5.0,1341792000
A3VNUUJZI1ZKIV,B0037A6UJ0,5.0,1371945600
A19XAL6OXGM67A,B000QSDHPG,5.0,1356480000
A3QDQSTQSTS74R,B001A3RXN8,5.0,1363737600
A39GNICZJZQO7F,B003STU190,1.0,1367798400
A1GCMTBBUCZ5T1,B003AYAY9K,1.0,1378166400
A144ZGWEH9EQUI,B0042SXYUY,1.0,1375660800
A1LDWFCY28SGM3,B000EN4M8Y,1.0,1337212800
A3233N944UIWAG,B003FQ60JG,4.0,1302912000
AGM0NDJXVEOGC,B005OU2Y1E,5.0,1391644800
A3NNT5MUK8B97T,B002LSTMB2,5.0,1348531200
A34AEZJ9OWVPEQ,B003V27RB4,5.0,1378944000
A78LPV25NX7PJ,B0086LC0HQ,5.0,1366416000
A3MROO8PK7B85B,B008E9KBZ8,5.0,1384560000
A39GL1J7TN9LDJ,B0056L1JGM,3.0,1363132800
A52ZROYKJ8FMQ,B000X4YKV8,2.0,1365033600
A1M0G070K5CUV0,B003SWQGGY,5.0,1320192000
A2YVBNX4Q4CQV8,B00C25KHC2,4.0,1377129600
A3DEMOEFW00D6P,B0048O2R1E,2.0,1401235200
A115MCPU38QYR1,B00EDQB4W0,3.0,1398297600
A32HTYU3HHMYOL,B0057USA28,3.0,1373846400
AY91MQZZR750W,B00AYOHWQW,3.0,1379289600
A3CYMV7I1W9WZ,B0033PSM4K,5.0,1343952000
A3IRJQ3K8S6BXB,B0001ZYNES,4.0,1325289600
A230XDQDO6BDKF,B000IMJS0S,5.0,1309651200
A1H88K97W923D,B000GBGOI0,4.0,1387065600
A2Q8JNC4ADCYZE,B004MUG8V4,5.0,1359244800
A1Q0Q9WV1V8A4,B0007IFB2W,5.0,1391126400
ADC9GN12EHABU,B002FOTGFY,4.0,1365552000
A2UU1GIT941HAI,B00HNKRYP4,5.0,1394928000
A1KSQ0GBWYUDOU,B003VFLINO,5.0,1312156800
A20H2Q6KA5D4B3,B002MZ8BK2,5.0,1364169600
A28ZBQPVDN12TO,B007VDWDAY,2.0,1374364800
A3VOTHJ8GEKFXL,B000U2AQNY,5.0,1374451200
A37UVBFHYMLGFU,B00IBS9QC6,5.0,1395878400
AFQOOHNH2Q4NV,B004Q1GCFG,5.0,1311638400
A2CLNREFGGGPRB,B0002OMOIA,5.0,1380067200
AD52829UHABMM,B002CML1HA,5.0,1367798400
A2PJCYWYGJ7HVL,B0010BM8P8,5.0,1238630400
A2INUU2PEADSC8,B004IF8F0A,4.0,1329523200
A2EZ7BC1UJ5LXS,B00AQCYNPU,5.0,1379635200
A6XNP09LP05T7,B003UH4UMO,5.0,1383955200
A2X8G2C1HWFMUA,B000JLCUD0,5.0,1394496000
ANRNY43UR6Z6R,B005DXNST4,5.0,1344384000
A1P8LZVIYNHD62,B006U9D6D8,5.0,1367712000
A2ZYED95RD43A2,B000ULGNAA,4.0,1381881600
AG67GPG6YLU2T,B00IQVAOP6,5.0,1397088000
A10OUVX1ERI2GA,B0054Y3TKK,5.0,1358035200
A2K5E9YNWOP5JQ,B007Q0WW0S,5.0,1383523200
AVQZP3PKO7CNY,B003JNA7AI,3.0,1398384000
A1XC7MGZZDJX24,B005LRWSQG,4.0,1327536000
A1OI64ZC44O87V,B0036OJEFO,4.0,1377907200
A24QSD466WS8Q3,B004VK2SK0,5.0,1312934400
A3H7AOFQDPU0JV,B006L2137U,4.0,1336521600
A33XEDU9GK9QI,B0000530ED,1.0,1378252800
A7O4P8J8XKNIV,B002BSV6OI,5.0,1387238400
A2IJOCVB0DOBGD,B0009SV1XS,2.0,1172880000
AZ2IV8K8G157N,B007R8TJLE,2.0,1400630400
A1C6L9B4ANKZPK,B00138Y8NI,5.0,1358726400
